#  r/R             c            rho               A1          A2            A3         A4            A5
  9.992890E-01  1.023627E+06  6.879566E-07  1.002136E+00  1.821202E+03  1.199470E+00 -1.498343E+02  1.462176E-06
  9.992811E-01  1.025598E+06  6.971682E-07  1.002160E+00  1.814221E+03  1.199326E+00 -1.471727E+02  1.481719E-06
  9.992732E-01  1.027568E+06  7.065180E-07  1.002184E+00  1.807287E+03  1.199194E+00 -1.445699E+02  1.501555E-06
  9.992652E-01  1.029536E+06  7.160090E-07  1.002208E+00  1.800399E+03  1.199075E+00 -1.420254E+02  1.521690E-06
  9.992572E-01  1.031502E+06  7.256444E-07  1.002232E+00  1.793556E+03  1.198973E+00 -1.395386E+02  1.542130E-06
  9.992491E-01  1.033467E+06  7.354275E-07  1.002256E+00  1.786757E+03  1.198887E+00 -1.371084E+02  1.562883E-06
  9.992411E-01  1.035428E+06  7.453622E-07  1.002280E+00  1.780009E+03  1.198816E+00 -1.347324E+02  1.583958E-06
  9.992330E-01  1.037386E+06  7.554503E-07  1.002305E+00  1.773310E+03  1.198759E+00 -1.324088E+02  1.605357E-06
  9.992248E-01  1.039345E+06  7.656838E-07  1.002329E+00  1.766649E+03  1.198709E+00 -1.301300E+02  1.627063E-06
  9.992167E-01  1.041304E+06  7.760630E-07  1.002354E+00  1.760021E+03  1.198663E+00 -1.278944E+02  1.649079E-06
  9.992085E-01  1.043264E+06  7.865900E-07  1.002378E+00  1.753429E+03  1.198621E+00 -1.257011E+02  1.671407E-06
  9.992002E-01  1.045225E+06  7.972669E-07  1.002403E+00  1.746870E+03  1.198583E+00 -1.235494E+02  1.694052E-06
  9.991920E-01  1.047187E+06  8.080958E-07  1.002428E+00  1.740346E+03  1.198549E+00 -1.214385E+02  1.717019E-06
  9.991837E-01  1.049149E+06  8.190791E-07  1.002453E+00  1.733855E+03  1.198520E+00 -1.193677E+02  1.740312E-06
  9.991754E-01  1.051112E+06  8.302190E-07  1.002478E+00  1.727399E+03  1.198494E+00 -1.173364E+02  1.763937E-06
  9.991670E-01  1.053076E+06  8.415180E-07  1.002503E+00  1.720977E+03  1.198472E+00 -1.153438E+02  1.787899E-06
  9.991586E-01  1.055040E+06  8.529787E-07  1.002528E+00  1.714589E+03  1.198454E+00 -1.133895E+02  1.812203E-06
  9.991502E-01  1.057005E+06  8.646039E-07  1.002554E+00  1.708236E+03  1.198440E+00 -1.114727E+02  1.836855E-06
  9.991418E-01  1.058970E+06  8.763963E-07  1.002579E+00  1.701917E+03  1.198430E+00 -1.095929E+02  1.861861E-06
  9.991333E-01  1.060934E+06  8.883592E-07  1.002605E+00  1.695634E+03  1.198425E+00 -1.077497E+02  1.887228E-06
  9.991248E-01  1.062899E+06  9.004957E-07  1.002630E+00  1.689386E+03  1.198424E+00 -1.059425E+02  1.912961E-06
  9.991163E-01  1.064863E+06  9.128091E-07  1.002656E+00  1.683174E+03  1.198429E+00 -1.041706E+02  1.939070E-06
  9.991077E-01  1.066825E+06  9.253023E-07  1.002682E+00  1.677002E+03  1.198438E+00 -1.024321E+02  1.965558E-06
  9.990991E-01  1.068786E+06  9.379797E-07  1.002708E+00  1.670870E+03  1.198450E+00 -1.007267E+02  1.992436E-06
  9.990905E-01  1.070744E+06  9.508456E-07  1.002734E+00  1.664779E+03  1.198467E+00 -9.905435E+01  2.019714E-06
  9.990818E-01  1.072699E+06  9.639052E-07  1.002760E+00  1.658731E+03  1.198491E+00 -9.741501E+01  2.047401E-06
  9.990731E-01  1.074650E+06  9.771638E-07  1.002786E+00  1.652727E+03  1.198524E+00 -9.580865E+01  2.075509E-06
  9.990644E-01  1.076597E+06  9.906272E-07  1.002812E+00  1.646768E+03  1.198566E+00 -9.423525E+01  2.104050E-06
  9.990556E-01  1.078540E+06  1.004300E-06  1.002838E+00  1.640857E+03  1.198618E+00 -9.269449E+01  2.133035E-06
  9.990468E-01  1.080483E+06  1.018171E-06  1.002865E+00  1.634975E+03  1.198675E+00 -9.118158E+01  2.162438E-06
  9.990380E-01  1.082428E+06  1.032237E-06  1.002891E+00  1.629117E+03  1.198733E+00 -8.969465E+01  2.192253E-06
  9.990292E-01  1.084376E+06  1.046500E-06  1.002918E+00  1.623283E+03  1.198794E+00 -8.823333E+01  2.222486E-06
  9.990203E-01  1.086328E+06  1.060963E-06  1.002945E+00  1.617471E+03  1.198856E+00 -8.679727E+01  2.253142E-06
  9.990114E-01  1.088282E+06  1.075630E-06  1.002972E+00  1.611682E+03  1.198921E+00 -8.538612E+01  2.284228E-06
  9.990024E-01  1.090239E+06  1.090503E-06  1.002999E+00  1.605915E+03  1.198989E+00 -8.399956E+01  2.315751E-06
  9.989935E-01  1.092199E+06  1.105585E-06  1.003026E+00  1.600171E+03  1.199060E+00 -8.263728E+01  2.347716E-06
  9.989844E-01  1.094162E+06  1.120881E-06  1.003053E+00  1.594448E+03  1.199135E+00 -8.129898E+01  2.380132E-06
  9.989754E-01  1.096128E+06  1.136393E-06  1.003080E+00  1.588748E+03  1.199213E+00 -7.998436E+01  2.413005E-06
  9.989663E-01  1.098097E+06  1.152124E-06  1.003107E+00  1.583070E+03  1.199294E+00 -7.869226E+01  2.446341E-06
  9.989572E-01  1.100069E+06  1.168076E-06  1.003135E+00  1.577415E+03  1.199378E+00 -7.742209E+01  2.480146E-06
  9.989481E-01  1.102042E+06  1.184255E-06  1.003162E+00  1.571784E+03  1.199463E+00 -7.617375E+01  2.514430E-06
  9.989389E-01  1.104017E+06  1.200666E-06  1.003190E+00  1.566180E+03  1.199552E+00 -7.494712E+01  2.549203E-06
  9.989297E-01  1.105993E+06  1.217314E-06  1.003218E+00  1.560604E+03  1.199644E+00 -7.374214E+01  2.584477E-06
  9.989205E-01  1.107969E+06  1.234204E-06  1.003245E+00  1.555058E+03  1.199740E+00 -7.255873E+01  2.620264E-06
  9.989112E-01  1.109944E+06  1.251342E-06  1.003273E+00  1.549543E+03  1.199840E+00 -7.139682E+01  2.656576E-06
  9.989019E-01  1.111917E+06  1.268736E-06  1.003301E+00  1.544063E+03  1.199944E+00 -7.025639E+01  2.693427E-06
  9.988926E-01  1.113888E+06  1.286392E-06  1.003330E+00  1.538619E+03  1.200055E+00 -6.913739E+01  2.730833E-06
  9.988833E-01  1.115854E+06  1.304318E-06  1.003358E+00  1.533215E+03  1.200172E+00 -6.803982E+01  2.768810E-06
  9.988739E-01  1.117815E+06  1.322522E-06  1.003386E+00  1.527854E+03  1.200295E+00 -6.696368E+01  2.807374E-06
  9.988645E-01  1.119771E+06  1.341010E-06  1.003414E+00  1.522536E+03  1.200426E+00 -6.590862E+01  2.846539E-06
  9.988550E-01  1.121728E+06  1.359762E-06  1.003443E+00  1.517243E+03  1.200557E+00 -6.487119E+01  2.886261E-06
  9.988455E-01  1.123688E+06  1.378774E-06  1.003471E+00  1.511969E+03  1.200686E+00 -6.385037E+01  2.926534E-06
  9.988360E-01  1.125651E+06  1.398052E-06  1.003500E+00  1.506715E+03  1.200814E+00 -6.284593E+01  2.967366E-06
  9.988264E-01  1.127617E+06  1.417597E-06  1.003529E+00  1.501479E+03  1.200939E+00 -6.185767E+01  3.008765E-06
  9.988169E-01  1.129586E+06  1.437414E-06  1.003558E+00  1.496263E+03  1.201062E+00 -6.088504E+01  3.050737E-06
  9.988072E-01  1.131559E+06  1.457503E-06  1.003587E+00  1.491065E+03  1.201182E+00 -5.992728E+01  3.093284E-06
  9.987976E-01  1.133535E+06  1.477868E-06  1.003616E+00  1.485884E+03  1.201298E+00 -5.898432E+01  3.136415E-06
  9.987879E-01  1.135515E+06  1.498516E-06  1.003645E+00  1.480722E+03  1.201413E+00 -5.805612E+01  3.180143E-06
  9.987782E-01  1.137498E+06  1.519452E-06  1.003674E+00  1.475578E+03  1.201527E+00 -5.714264E+01  3.224479E-06
  9.987685E-01  1.139484E+06  1.540681E-06  1.003704E+00  1.470452E+03  1.201641E+00 -5.624383E+01  3.269434E-06
  9.987587E-01  1.141474E+06  1.562209E-06  1.003733E+00  1.465346E+03  1.201755E+00 -5.535966E+01  3.315021E-06
  9.987489E-01  1.143465E+06  1.584044E-06  1.003763E+00  1.460261E+03  1.201871E+00 -5.449011E+01  3.361254E-06
  9.987390E-01  1.145459E+06  1.606191E-06  1.003792E+00  1.455197E+03  1.201990E+00 -5.363517E+01  3.408149E-06
  9.987292E-01  1.147453E+06  1.628658E-06  1.003822E+00  1.450156E+03  1.202112E+00 -5.279481E+01  3.455720E-06
  9.987192E-01  1.149449E+06  1.651454E-06  1.003852E+00  1.445141E+03  1.202238E+00 -5.196904E+01  3.503984E-06
  9.987093E-01  1.151444E+06  1.674587E-06  1.003882E+00  1.440151E+03  1.202370E+00 -5.115787E+01  3.552960E-06
  9.986993E-01  1.153437E+06  1.698066E-06  1.003912E+00  1.435192E+03  1.202507E+00 -5.036130E+01  3.602668E-06
  9.986893E-01  1.155428E+06  1.721902E-06  1.003942E+00  1.430264E+03  1.202650E+00 -4.957938E+01  3.653128E-06
  9.986793E-01  1.157416E+06  1.746105E-06  1.003973E+00  1.425371E+03  1.202802E+00 -4.881212E+01  3.704364E-06
  9.986692E-01  1.159398E+06  1.770687E-06  1.004003E+00  1.420516E+03  1.202961E+00 -4.805958E+01  3.756402E-06
  9.986591E-01  1.161376E+06  1.795646E-06  1.004034E+00  1.415695E+03  1.203126E+00 -4.732083E+01  3.809235E-06
  9.986489E-01  1.163359E+06  1.820946E-06  1.004064E+00  1.410887E+03  1.203288E+00 -4.659297E+01  3.862788E-06
  9.986388E-01  1.165348E+06  1.846589E-06  1.004095E+00  1.406089E+03  1.203447E+00 -4.587574E+01  3.917066E-06
  9.986286E-01  1.167343E+06  1.872582E-06  1.004126E+00  1.401301E+03  1.203602E+00 -4.516910E+01  3.972081E-06
  9.986183E-01  1.169344E+06  1.898929E-06  1.004157E+00  1.396524E+03  1.203756E+00 -4.447297E+01  4.027844E-06
  9.986080E-01  1.171351E+06  1.925637E-06  1.004188E+00  1.391757E+03  1.203908E+00 -4.378732E+01  4.084368E-06
  9.985977E-01  1.173363E+06  1.952711E-06  1.004219E+00  1.387002E+03  1.204060E+00 -4.311208E+01  4.141667E-06
  9.985874E-01  1.175381E+06  1.980160E-06  1.004250E+00  1.382257E+03  1.204212E+00 -4.244721E+01  4.199754E-06
  9.985770E-01  1.177405E+06  2.007989E-06  1.004281E+00  1.377524E+03  1.204365E+00 -4.179266E+01  4.258644E-06
  9.985666E-01  1.179433E+06  2.036206E-06  1.004313E+00  1.372805E+03  1.204519E+00 -4.114839E+01  4.318353E-06
  9.985562E-01  1.181466E+06  2.064819E-06  1.004344E+00  1.368098E+03  1.204675E+00 -4.051437E+01  4.378899E-06
  9.985457E-01  1.183504E+06  2.093837E-06  1.004376E+00  1.363407E+03  1.204834E+00 -3.989057E+01  4.440298E-06
  9.985352E-01  1.185544E+06  2.123269E-06  1.004407E+00  1.358732E+03  1.204995E+00 -3.927696E+01  4.502570E-06
  9.985246E-01  1.187587E+06  2.153125E-06  1.004439E+00  1.354076E+03  1.205160E+00 -3.867352E+01  4.565737E-06
  9.985140E-01  1.189631E+06  2.183415E-06  1.004471E+00  1.349441E+03  1.205329E+00 -3.808023E+01  4.629819E-06
  9.985034E-01  1.191675E+06  2.214150E-06  1.004503E+00  1.344829E+03  1.205502E+00 -3.749709E+01  4.694842E-06
  9.984927E-01  1.193719E+06  2.245339E-06  1.004535E+00  1.340243E+03  1.205678E+00 -3.692389E+01  4.760823E-06
  9.984821E-01  1.195761E+06  2.276989E-06  1.004568E+00  1.335683E+03  1.205854E+00 -3.636025E+01  4.827777E-06
  9.984713E-01  1.197800E+06  2.309115E-06  1.004600E+00  1.331154E+03  1.206033E+00 -3.580624E+01  4.895732E-06
  9.984606E-01  1.199834E+06  2.341731E-06  1.004633E+00  1.326659E+03  1.206214E+00 -3.526191E+01  4.964724E-06
  9.984498E-01  1.201862E+06  2.374855E-06  1.004665E+00  1.322200E+03  1.206400E+00 -3.472731E+01  5.034786E-06
  9.984390E-01  1.203891E+06  2.408456E-06  1.004698E+00  1.317760E+03  1.206586E+00 -3.420118E+01  5.105857E-06
  9.984281E-01  1.205928E+06  2.442514E-06  1.004731E+00  1.313328E+03  1.206771E+00 -3.368263E+01  5.177889E-06
  9.984172E-01  1.207972E+06  2.477034E-06  1.004763E+00  1.308901E+03  1.206954E+00 -3.317162E+01  5.250898E-06
  9.984063E-01  1.210023E+06  2.512025E-06  1.004796E+00  1.304481E+03  1.207137E+00 -3.266810E+01  5.324898E-06
  9.983953E-01  1.212082E+06  2.547494E-06  1.004830E+00  1.300068E+03  1.207320E+00 -3.217203E+01  5.399906E-06
  9.983843E-01  1.214148E+06  2.583450E-06  1.004863E+00  1.295661E+03  1.207503E+00 -3.168339E+01  5.475939E-06
  9.983733E-01  1.216221E+06  2.619900E-06  1.004896E+00  1.291262E+03  1.207689E+00 -3.120213E+01  5.553017E-06
  9.983622E-01  1.218301E+06  2.656855E-06  1.004930E+00  1.286871E+03  1.207876E+00 -3.072823E+01  5.631157E-06
  9.983511E-01  1.220388E+06  2.694324E-06  1.004963E+00  1.282489E+03  1.208066E+00 -3.026166E+01  5.710382E-06
  9.983399E-01  1.222480E+06  2.732318E-06  1.004997E+00  1.278117E+03  1.208258E+00 -2.980240E+01  5.790712E-06
  9.983287E-01  1.224577E+06  2.770847E-06  1.005031E+00  1.273757E+03  1.208453E+00 -2.935036E+01  5.872169E-06
  9.983175E-01  1.226679E+06  2.809911E-06  1.005064E+00  1.269409E+03  1.208648E+00 -2.890520E+01  5.954756E-06
  9.983063E-01  1.228786E+06  2.849521E-06  1.005098E+00  1.265076E+03  1.208841E+00 -2.846685E+01  6.038495E-06
  9.982950E-01  1.230895E+06  2.889693E-06  1.005133E+00  1.260758E+03  1.209034E+00 -2.803532E+01  6.123415E-06
  9.982837E-01  1.233006E+06  2.930439E-06  1.005167E+00  1.256459E+03  1.209228E+00 -2.761065E+01  6.209548E-06
  9.982723E-01  1.235117E+06  2.971778E-06  1.005201E+00  1.252181E+03  1.209422E+00 -2.719284E+01  6.296929E-06
  9.982609E-01  1.237228E+06  3.013726E-06  1.005236E+00  1.247926E+03  1.209618E+00 -2.678192E+01  6.385593E-06
  9.982494E-01  1.239337E+06  3.056301E-06  1.005270E+00  1.243698E+03  1.209817E+00 -2.637793E+01  6.475581E-06
  9.982380E-01  1.241441E+06  3.099525E-06  1.005305E+00  1.239498E+03  1.210020E+00 -2.598088E+01  6.566936E-06
  9.982265E-01  1.243541E+06  3.143420E-06  1.005340E+00  1.235332E+03  1.210229E+00 -2.559081E+01  6.659705E-06
  9.982149E-01  1.245635E+06  3.187991E-06  1.005374E+00  1.231195E+03  1.210442E+00 -2.520750E+01  6.753900E-06
  9.982033E-01  1.247738E+06  3.233177E-06  1.005409E+00  1.227063E+03  1.210657E+00 -2.482984E+01  6.849389E-06
  9.981917E-01  1.249849E+06  3.278977E-06  1.005445E+00  1.222935E+03  1.210873E+00 -2.445767E+01  6.946173E-06
  9.981800E-01  1.251970E+06  3.325402E-06  1.005480E+00  1.218809E+03  1.211092E+00 -2.409095E+01  7.044273E-06
  9.981683E-01  1.254100E+06  3.372462E-06  1.005515E+00  1.214686E+03  1.211314E+00 -2.372965E+01  7.143709E-06
  9.981566E-01  1.256240E+06  3.420164E-06  1.005551E+00  1.210567E+03  1.211538E+00 -2.337370E+01  7.244499E-06
  9.981448E-01  1.258389E+06  3.468507E-06  1.005586E+00  1.206450E+03  1.211762E+00 -2.302281E+01  7.346637E-06
  9.981330E-01  1.260547E+06  3.517500E-06  1.005622E+00  1.202336E+03  1.211985E+00 -2.267693E+01  7.450145E-06
  9.981212E-01  1.262714E+06  3.567156E-06  1.005658E+00  1.198228E+03  1.212207E+00 -2.233607E+01  7.555050E-06
  9.981093E-01  1.264887E+06  3.617490E-06  1.005694E+00  1.194128E+03  1.212429E+00 -2.200021E+01  7.661381E-06
  9.980974E-01  1.267068E+06  3.668516E-06  1.005730E+00  1.190036E+03  1.212649E+00 -2.166937E+01  7.769168E-06
  9.980854E-01  1.269253E+06  3.720250E-06  1.005766E+00  1.185955E+03  1.212869E+00 -2.134353E+01  7.878447E-06
  9.980734E-01  1.271444E+06  3.772708E-06  1.005802E+00  1.181887E+03  1.213089E+00 -2.102270E+01  7.989250E-06
  9.980614E-01  1.273637E+06  3.825909E-06  1.005839E+00  1.177833E+03  1.213308E+00 -2.070688E+01  8.101618E-06
  9.980493E-01  1.275833E+06  3.879873E-06  1.005875E+00  1.173797E+03  1.213529E+00 -2.039606E+01  8.215591E-06
  9.980372E-01  1.278030E+06  3.934619E-06  1.005912E+00  1.169779E+03  1.213752E+00 -2.009026E+01  8.331213E-06
  9.980250E-01  1.280227E+06  3.990172E-06  1.005948E+00  1.165782E+03  1.213977E+00 -1.978947E+01  8.448531E-06
  9.980128E-01  1.282422E+06  4.046554E-06  1.005985E+00  1.161808E+03  1.214206E+00 -1.949370E+01  8.567597E-06
  9.980006E-01  1.284615E+06  4.103792E-06  1.006022E+00  1.157860E+03  1.214440E+00 -1.920296E+01  8.688466E-06
  9.979883E-01  1.286803E+06  4.161915E-06  1.006059E+00  1.153940E+03  1.214681E+00 -1.891724E+01  8.811198E-06
  9.979760E-01  1.288985E+06  4.220938E-06  1.006097E+00  1.150050E+03  1.214926E+00 -1.863638E+01  8.935823E-06
  9.979636E-01  1.291171E+06  4.280799E-06  1.006134E+00  1.146173E+03  1.215171E+00 -1.835974E+01  9.062214E-06
  9.979512E-01  1.293369E+06  4.341453E-06  1.006172E+00  1.142296E+03  1.215416E+00 -1.808688E+01  9.190273E-06
  9.979388E-01  1.295578E+06  4.402913E-06  1.006209E+00  1.138418E+03  1.215660E+00 -1.781780E+01  9.320027E-06
  9.979263E-01  1.297797E+06  4.465192E-06  1.006247E+00  1.134541E+03  1.215903E+00 -1.755247E+01  9.451504E-06
  9.979138E-01  1.300028E+06  4.528304E-06  1.006285E+00  1.130666E+03  1.216146E+00 -1.729089E+01  9.584734E-06
  9.979013E-01  1.302268E+06  4.592265E-06  1.006323E+00  1.126793E+03  1.216390E+00 -1.703305E+01  9.719749E-06
  9.978887E-01  1.304519E+06  4.657091E-06  1.006361E+00  1.122923E+03  1.216635E+00 -1.677895E+01  9.856582E-06
  9.978760E-01  1.306778E+06  4.722798E-06  1.006399E+00  1.119057E+03  1.216881E+00 -1.652858E+01  9.995269E-06
  9.978634E-01  1.309046E+06  4.789405E-06  1.006437E+00  1.115197E+03  1.217129E+00 -1.628192E+01  1.013585E-05
  9.978506E-01  1.311322E+06  4.856930E-06  1.006476E+00  1.111344E+03  1.217378E+00 -1.603898E+01  1.027836E-05
  9.978379E-01  1.313605E+06  4.925395E-06  1.006515E+00  1.107499E+03  1.217631E+00 -1.579975E+01  1.042285E-05
  9.978251E-01  1.315894E+06  4.994822E-06  1.006553E+00  1.103663E+03  1.217886E+00 -1.556421E+01  1.056936E-05
  9.978122E-01  1.318188E+06  5.065231E-06  1.006592E+00  1.099839E+03  1.218145E+00 -1.533235E+01  1.071793E-05
  9.977994E-01  1.320487E+06  5.136625E-06  1.006631E+00  1.096026E+03  1.218405E+00 -1.510402E+01  1.086858E-05
  9.977864E-01  1.322792E+06  5.209027E-06  1.006670E+00  1.092225E+03  1.218666E+00 -1.487918E+01  1.102135E-05
  9.977735E-01  1.325099E+06  5.282464E-06  1.006709E+00  1.088439E+03  1.218928E+00 -1.465784E+01  1.117629E-05
  9.977605E-01  1.327407E+06  5.356967E-06  1.006749E+00  1.084670E+03  1.219193E+00 -1.444000E+01  1.133348E-05
  9.977474E-01  1.329715E+06  5.432570E-06  1.006788E+00  1.080923E+03  1.219460E+00 -1.422565E+01  1.149298E-05
  9.977343E-01  1.332020E+06  5.509309E-06  1.006828E+00  1.077199E+03  1.219730E+00 -1.401481E+01  1.165486E-05
  9.977212E-01  1.334320E+06  5.587222E-06  1.006868E+00  1.073504E+03  1.220002E+00 -1.380747E+01  1.181922E-05
  9.977080E-01  1.336614E+06  5.666322E-06  1.006908E+00  1.069835E+03  1.220277E+00 -1.360354E+01  1.198607E-05
  9.976948E-01  1.338918E+06  5.746498E-06  1.006948E+00  1.066170E+03  1.220553E+00 -1.340252E+01  1.215519E-05
  9.976815E-01  1.341234E+06  5.827746E-06  1.006988E+00  1.062506E+03  1.220829E+00 -1.320433E+01  1.232656E-05
  9.976682E-01  1.343561E+06  5.910085E-06  1.007028E+00  1.058844E+03  1.221106E+00 -1.300897E+01  1.250021E-05
  9.976549E-01  1.345898E+06  5.993533E-06  1.007069E+00  1.055183E+03  1.221384E+00 -1.281641E+01  1.267620E-05
  9.976415E-01  1.348246E+06  6.078110E-06  1.007109E+00  1.051525E+03  1.221664E+00 -1.262665E+01  1.285457E-05
  9.976280E-01  1.350605E+06  6.163813E-06  1.007150E+00  1.047869E+03  1.221944E+00 -1.243959E+01  1.303529E-05
  9.976146E-01  1.352977E+06  6.250651E-06  1.007191E+00  1.044213E+03  1.222224E+00 -1.225517E+01  1.321840E-05
  9.976010E-01  1.355359E+06  6.338649E-06  1.007232E+00  1.040559E+03  1.222505E+00 -1.207339E+01  1.340395E-05
  9.975875E-01  1.357753E+06  6.427830E-06  1.007273E+00  1.036908E+03  1.222787E+00 -1.189425E+01  1.359198E-05
  9.975739E-01  1.360156E+06  6.518220E-06  1.007314E+00  1.033261E+03  1.223071E+00 -1.171773E+01  1.378255E-05
  9.975602E-01  1.362569E+06  6.609848E-06  1.007355E+00  1.029618E+03  1.223359E+00 -1.154385E+01  1.397572E-05
  9.975465E-01  1.364991E+06  6.702742E-06  1.007397E+00  1.025982E+03  1.223650E+00 -1.137258E+01  1.417155E-05
  9.975328E-01  1.367419E+06  6.796936E-06  1.007438E+00  1.022355E+03  1.223945E+00 -1.120393E+01  1.437011E-05
  9.975190E-01  1.369854E+06  6.892464E-06  1.007480E+00  1.018739E+03  1.224244E+00 -1.103788E+01  1.457147E-05
  9.975051E-01  1.372292E+06  6.989361E-06  1.007522E+00  1.015137E+03  1.224546E+00 -1.087444E+01  1.477571E-05
  9.974913E-01  1.374731E+06  7.087668E-06  1.007564E+00  1.011551E+03  1.224853E+00 -1.071359E+01  1.498291E-05
  9.974773E-01  1.377170E+06  7.187428E-06  1.007606E+00  1.007986E+03  1.225162E+00 -1.055533E+01  1.519315E-05
  9.974634E-01  1.379606E+06  7.288679E-06  1.007649E+00  1.004443E+03  1.225474E+00 -1.039963E+01  1.540654E-05
  9.974494E-01  1.382038E+06  7.391438E-06  1.007691E+00  1.000925E+03  1.225784E+00 -1.024642E+01  1.562309E-05
  9.974353E-01  1.384464E+06  7.495752E-06  1.007734E+00  9.974352E+02  1.226093E+00 -1.009568E+01  1.584290E-05
  9.974212E-01  1.386891E+06  7.601553E-06  1.007777E+00  9.939613E+02  1.226399E+00 -9.947201E+00  1.606584E-05
  9.974070E-01  1.389331E+06  7.708739E-06  1.007819E+00  9.904873E+02  1.226703E+00 -9.800758E+00  1.629168E-05
  9.973928E-01  1.391783E+06  7.817332E-06  1.007862E+00  9.870133E+02  1.227007E+00 -9.656340E+00  1.652048E-05
  9.973786E-01  1.394249E+06  7.927356E-06  1.007906E+00  9.835394E+02  1.227310E+00 -9.513941E+00  1.675228E-05
  9.973643E-01  1.396728E+06  8.038837E-06  1.007949E+00  9.800660E+02  1.227614E+00 -9.373552E+00  1.698713E-05
  9.973500E-01  1.399219E+06  8.151802E-06  1.007992E+00  9.765934E+02  1.227919E+00 -9.235169E+00  1.722510E-05
  9.973356E-01  1.401722E+06  8.266280E-06  1.008036E+00  9.731221E+02  1.228228E+00 -9.098785E+00  1.746624E-05
  9.973211E-01  1.404238E+06  8.382301E-06  1.008080E+00  9.696527E+02  1.228541E+00 -8.964392E+00  1.771062E-05
  9.973066E-01  1.406765E+06  8.499897E-06  1.008124E+00  9.661862E+02  1.228858E+00 -8.831985E+00  1.795830E-05
  9.972921E-01  1.409303E+06  8.619099E-06  1.008168E+00  9.627234E+02  1.229180E+00 -8.701550E+00  1.820935E-05
  9.972775E-01  1.411852E+06  8.739904E-06  1.008212E+00  9.592641E+02  1.229504E+00 -8.573025E+00  1.846376E-05
  9.972629E-01  1.414412E+06  8.862341E-06  1.008256E+00  9.558092E+02  1.229830E+00 -8.446390E+00  1.872159E-05
  9.972482E-01  1.416981E+06  8.986450E-06  1.008301E+00  9.523605E+02  1.230159E+00 -8.321637E+00  1.898293E-05
